discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code,year
Athletics,athens-2004,decathlon men,Men,BRONZE,Athlete,,Dmitriy KARPOV,Kazakhstan,KAZ,2004
Athletics,athens-2004,5000m women,Women,GOLD,Athlete,,Meseret DEFAR,Ethiopia,ETH,2004
Athletics,athens-2004,5000m women,Women,SILVER,Athlete,,Isabella OCHICHI,Kenya,KEN,2004
Athletics,athens-2004,5000m women,Women,BRONZE,Athlete,,Tirunesh DIBABA,Ethiopia,ETH,2004
Athletics,athens-2004,4x100m relay women,Women,GOLD,GameTeam,Jamaica team,,Jamaica,JAM,2004
Athletics,athens-2004,4x100m relay women,Women,SILVER,GameTeam,Russian Federation team,,Russian Federation,RUS,2004
Athletics,athens-2004,4x100m relay women,Women,BRONZE,GameTeam,France team,,France,FRA,2004
Athletics,athens-2004,100m hurdles women,Women,GOLD,Athlete,,Joanna HAYES,United States of America,USA,2004
Athletics,athens-2004,100m hurdles women,Women,SILVER,Athlete,,Olena Ovcharova-Krasovska,Ukraine,UKR,2004
Athletics,athens-2004,100m hurdles women,Women,BRONZE,Athlete,,Melissa MORRISON,United States of America,USA,2004
Athletics,athens-2004,200m men,Men,GOLD,Athlete,,Shawn CRAWFORD,United States of America,USA,2004
Athletics,athens-2004,200m men,Men,SILVER,Athlete,,Bernard WILLIAMS,United States of America,USA,2004
Athletics,athens-2004,200m men,Men,BRONZE,Athlete,,Justin GATLIN,United States of America,USA,2004
Athletics,athens-2004,5000m men,Men,GOLD,Athlete,,Hicham EL GUERROUJ,Morocco,MAR,2004
Athletics,athens-2004,5000m men,Men,SILVER,Athlete,,Kenenisa BEKELE,Ethiopia,ETH,2004
Athletics,athens-2004,5000m men,Men,BRONZE,Athlete,,Eliud KIPCHOGE,Kenya,KEN,2004
Athletics,athens-2004,heptathlon women,Women,GOLD,Athlete,,Carolina KLUFT,Sweden,SWE,2004
Athletics,athens-2004,heptathlon women,Women,SILVER,Athlete,,Austra SKUJYTE,Lithuania,LTU,2004
Athletics,athens-2004,heptathlon women,Women,BRONZE,Athlete,,Kelly SOTHERTON,Great Britain,GBR,2004
Athletics,athens-2004,discus throw men,Men,GOLD,Athlete,,Virgilijus ALEKNA,Lithuania,LTU,2004
Athletics,athens-2004,discus throw men,Men,SILVER,Athlete,,Zoltan KOVAGO,Hungary,HUN,2004
Athletics,athens-2004,discus throw men,Men,BRONZE,Athlete,,Aleksander TAMMERT,Estonia,EST,2004
Trampoline,athens-2004,Individual women,Women,GOLD,Athlete,,Anna DOGONADZE-LILKENDEY,Germany,GER,2004
Trampoline,athens-2004,Individual women,Women,SILVER,Athlete,,Karen COCKBURN,Canada,CAN,2004
Trampoline,athens-2004,Individual women,Women,BRONZE,Athlete,,Shanshan HUANG,People's Republic of China,CHN,2004
Trampoline,athens-2004,Individual men,Men,GOLD,Athlete,,Yuriy NIKITIN,Ukraine,UKR,2004
Trampoline,athens-2004,Individual men,Men,SILVER,Athlete,,Alexander MOSKALENKO,Russian Federation,RUS,2004
Trampoline,athens-2004,Individual men,Men,BRONZE,Athlete,,Henrik STEHLIK,Germany,GER,2004
Cycling Road,athens-2004,individual time trial men,Men,GOLD,Athlete,,Vyacheslav EKIMOV,Russian Federation,RUS,2004
Cycling Road,athens-2004,individual time trial men,Men,SILVER,Athlete,,Bobby JULICH,United States of America,USA,2004
Cycling Road,athens-2004,individual time trial men,Men,BRONZE,Athlete,,Michael ROGERS,Australia,AUS,2004
Cycling Road,athens-2004,individual road race men,Men,GOLD,Athlete,,Paolo BETTINI,Italy,ITA,2004
Cycling Road,athens-2004,individual road race men,Men,SILVER,Athlete,,Sergio PAULINHO,Portugal,POR,2004
Cycling Road,athens-2004,individual road race men,Men,BRONZE,Athlete,,Axel MERCKX,Belgium,BEL,2004
Cycling Road,athens-2004,individual road race women,Women,GOLD,Athlete,,Sara CARRIGAN,Australia,AUS,2004
Cycling Road,athens-2004,individual road race women,Women,SILVER,Athlete,,Judith ARNDT,Germany,GER,2004
Cycling Road,athens-2004,individual road race women,Women,BRONZE,Athlete,,Olga SLYUSAREVA,Russian Federation,RUS,2004
Cycling Road,athens-2004,individual time trial women,Women,GOLD,Athlete,,Leontien ZIJLAARD-VAN MOORSEL,Netherlands,NED,2004
Cycling Road,athens-2004,individual time trial women,Women,SILVER,Athlete,,Deirdre DEMET-BARRY,United States of America,USA,2004
Cycling Road,athens-2004,individual time trial women,Women,BRONZE,Athlete,,Karin THURIG,Switzerland,SUI,2004
Equestrian Eventing,athens-2004,team mixed,Open,GOLD,GameTeam,France team,,France,FRA,2004
Equestrian Eventing,athens-2004,team mixed,Open,SILVER,GameTeam,Great Britain team,,Great Britain,GBR,2004
Equestrian Eventing,athens-2004,team mixed,Open,BRONZE,GameTeam,United States team,,United States of America,USA,2004
Equestrian Eventing,athens-2004,individual mixed,Open,GOLD,Athlete,,Leslie LAW,Great Britain,GBR,2004
Equestrian Eventing,athens-2004,individual mixed,Open,SILVER,Athlete,,Kimberly SEVERSON,United States of America,USA,2004
Equestrian Eventing,athens-2004,individual mixed,Open,BRONZE,Athlete,,Pippa FUNNELL,Great Britain,GBR,2004
Table Tennis,athens-2004,Singles women,Women,GOLD,Athlete,,Yining ZHANG,People's Republic of China,CHN,2004
Table Tennis,athens-2004,Singles women,Women,SILVER,Athlete,,Hyang Mi KIM,Democratic People's Republic of Korea,PRK,2004
Table Tennis,athens-2004,Singles women,Women,BRONZE,Athlete,,Kyung Ah KIM,Republic of Korea,KOR,2004
Table Tennis,athens-2004,Singles men,Men,GOLD,Athlete,,Seung Min RYU,Republic of Korea,KOR,2004
Table Tennis,athens-2004,Singles men,Men,SILVER,Athlete,,Hao WANG,People's Republic of China,CHN,2004
Table Tennis,athens-2004,Singles men,Men,BRONZE,Athlete,,Liqin WANG,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles women,Women,GOLD,GameTeam,People's Republic of China team #1,Nan WANG,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles women,Women,GOLD,GameTeam,People's Republic of China team #1,Yining ZHANG,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles women,Women,SILVER,GameTeam,Republic of Korea team #1,Eun-Sil LEE,Republic of Korea,KOR,2004
Table Tennis,athens-2004,doubles women,Women,SILVER,GameTeam,Republic of Korea team #1,Eun-Mi SUK,Republic of Korea,KOR,2004
Table Tennis,athens-2004,doubles women,Women,BRONZE,GameTeam,People's Republic of China team #2,Yue GUO,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles women,Women,BRONZE,GameTeam,People's Republic of China team #2,Jianfeng NIU,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles men,Men,GOLD,GameTeam,People's Republic of China team #1,Qi Chen,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles men,Men,GOLD,GameTeam,People's Republic of China team #1,Lin MA,People's Republic of China,CHN,2004
Table Tennis,athens-2004,doubles men,Men,SILVER,GameTeam,"Hong Kong, China team #2",Lai Chak KO,"Hong Kong, China",HKG,2004
Table Tennis,athens-2004,doubles men,Men,SILVER,GameTeam,"Hong Kong, China team #2",Ching LI,"Hong Kong, China",HKG,2004
Table Tennis,athens-2004,doubles men,Men,BRONZE,GameTeam,Denmark team,Michael MAZE,Denmark,DEN,2004
Table Tennis,athens-2004,doubles men,Men,BRONZE,GameTeam,Denmark team,Finn TUGWELL,Denmark,DEN,2004
Wrestling,athens-2004,"Lightweight, Freestyle (≤60 kilograms) Men",Men,GOLD,Athlete,,Yandro Miguel QUINTANA,Cuba,CUB,2004
Wrestling,athens-2004,"Lightweight, Freestyle (≤60 kilograms) Men",Men,SILVER,Athlete,,Masoud Mostafa Jokar,Islamic Republic of Iran,IRI,2004
Wrestling,athens-2004,"Lightweight, Freestyle (≤60 kilograms) Men",Men,BRONZE,Athlete,,Kenji INOUE,Japan,JPN,2004
Wrestling,athens-2004,"Heavyweight, Greco-Roman (≤96 kilograms) Men",Men,GOLD,Athlete,,Karam GABER IBRAHIM,Egypt,EGY,2004
Wrestling,athens-2004,"Heavyweight, Greco-Roman (≤96 kilograms) Men",Men,SILVER,Athlete,,Ramaz NOZADZE,Georgia,GEO,2004
Wrestling,athens-2004,"Heavyweight, Greco-Roman (≤96 kilograms) Men",Men,BRONZE,Athlete,,Mehmet OZAL,Turkey,TUR,2004
Wrestling,athens-2004,"Flyweight, Freestyle (≤48 kilograms) Women",Women,GOLD,Athlete,,Iryna SHTANHYEYEVA,Ukraine,UKR,2004
Wrestling,athens-2004,"Flyweight, Freestyle (≤48 kilograms) Women",Women,SILVER,Athlete,,Chiharu ICHO,Japan,JPN,2004
Wrestling,athens-2004,"Flyweight, Freestyle (≤48 kilograms) Women",Women,BRONZE,Athlete,,Patricia MIRANDA,United States of America,USA,2004
Wrestling,athens-2004,"Heavyweight, Freestyle (≤72 kilograms) Women",Women,GOLD,Athlete,,Xu WANG,People's Republic of China,CHN,2004
Wrestling,athens-2004,"Heavyweight, Freestyle (≤72 kilograms) Women",Women,SILVER,Athlete,,Guzel MANYUROVA,Russian Federation,RUS,2004
Wrestling,athens-2004,"Heavyweight, Freestyle (≤72 kilograms) Women",Women,BRONZE,Athlete,,Kyoko HAMAGUCHI,Japan,JPN,2004
Wrestling,athens-2004,"Lightweight, Freestyle (≤55 kilograms) Women",Women,GOLD,Athlete,,Saori YOSHIDA,Japan,JPN,2004
Wrestling,athens-2004,"Lightweight, Freestyle (≤55 kilograms) Women",Women,SILVER,Athlete,,Tonya Lynn VERBEEK,Canada,CAN,2004
Wrestling,athens-2004,"Lightweight, Freestyle (≤55 kilograms) Women",Women,BRONZE,Athlete,,Anna GOMIS,France,FRA,2004
Wrestling,athens-2004,"Welterweight, Greco-Roman (≤66 kilograms) Men",Men,GOLD,Athlete,,Fərid Mənsurov,Azerbaijan,AZE,2004
Wrestling,athens-2004,"Welterweight, Greco-Roman (≤66 kilograms) Men",Men,SILVER,Athlete,,Seref EROGLU,Turkey,TUR,2004
Wrestling,athens-2004,"Welterweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,,Mkhitar MANUKYAN,Kazakhstan,KAZ,2004
Wrestling,athens-2004,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",Men,GOLD,Athlete,,Aleksei MISHIN,Russian Federation,RUS,2004
Wrestling,athens-2004,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",Men,SILVER,Athlete,,Ara ABRAHAMIAN,Sweden,SWE,2004
Wrestling,athens-2004,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",Men,BRONZE,Athlete,,Vyacheslav MAKARENKO,Belarus,BLR,2004
Wrestling,athens-2004,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",Men,GOLD,Athlete,,Cael SANDERSON,United States of America,USA,2004
Wrestling,athens-2004,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",Men,SILVER,Athlete,,Ui-Je Mun,Republic of Korea,KOR,2004
Wrestling,athens-2004,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",Men,BRONZE,Athlete,,Sazhid SAZHIDOV,Russian Federation,RUS,2004
Wrestling,athens-2004,"Middleweight, Freestyle (≤63 kilograms) Women",Women,GOLD,Athlete,,Kaori ICHO,Japan,JPN,2004
Wrestling,athens-2004,"Middleweight, Freestyle (≤63 kilograms) Women",Women,SILVER,Athlete,,Sara MCMANN,United States of America,USA,2004
Wrestling,athens-2004,"Middleweight, Freestyle (≤63 kilograms) Women",Women,BRONZE,Athlete,,Lise LEGRAND,France,FRA,2004
Wrestling,athens-2004,"Featherweight, Freestyle (≤55 kilograms) Men",Men,GOLD,Athlete,,Mavlet BATIROV,Russian Federation,RUS,2004
Wrestling,athens-2004,"Featherweight, Freestyle (≤55 kilograms) Men",Men,SILVER,Athlete,,Stephen ABAS,United States of America,USA,2004
Wrestling,athens-2004,"Featherweight, Freestyle (≤55 kilograms) Men",Men,BRONZE,Athlete,,Chikara TANABE,Japan,JPN,2004
Wrestling,athens-2004,"Middleweight, Freestyle (≤74 kilograms) Men",Men,GOLD,Athlete,,Buvaysar Saytiyev,Russian Federation,RUS,2004
Wrestling,athens-2004,"Middleweight, Freestyle (≤74 kilograms) Men",Men,SILVER,Athlete,,Gennadiy LALIYEV,Kazakhstan,KAZ,2004
Wrestling,athens-2004,"Middleweight, Freestyle (≤74 kilograms) Men",Men,BRONZE,Athlete,,Ivan FUNDORA,Cuba,CUB,2004
Wrestling,athens-2004,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",Men,GOLD,Athlete,,Khasan BAROEV,Russian Federation,RUS,2004
Wrestling,athens-2004,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",Men,SILVER,Athlete,,Georgiy TSURTSUMIA,Kazakhstan,KAZ,2004
Wrestling,athens-2004,"Super-Heavyweight, Greco-Roman (≤120 kilograms) Men",Men,BRONZE,Athlete,,Rulon GARDNER,United States of America,USA,2004
Wrestling,athens-2004,"Lightweight, Greco-Roman (≤60 kilograms) Men",Men,GOLD,Athlete,,Ji-Hyeon Jeong,Republic of Korea,KOR,2004
Wrestling,athens-2004,"Lightweight, Greco-Roman (≤60 kilograms) Men",Men,SILVER,Athlete,,Roberto MONZON,Cuba,CUB,2004
Wrestling,athens-2004,"Lightweight, Greco-Roman (≤60 kilograms) Men",Men,BRONZE,Athlete,,Armen NAZARYAN,Bulgaria,BUL,2004
Wrestling,athens-2004,"Heavyweight, Freestyle (≤96 kilograms) Men",Men,GOLD,Athlete,,Khadzhimurat GATCALOV,Russian Federation,RUS,2004
Wrestling,athens-2004,"Heavyweight, Freestyle (≤96 kilograms) Men",Men,SILVER,Athlete,,Magomed IBRAGIMOV,Uzbekistan,UZB,2004
Wrestling,athens-2004,"Heavyweight, Freestyle (≤96 kilograms) Men",Men,BRONZE,Athlete,,Alireza HEIDARI,Islamic Republic of Iran,IRI,2004
Wrestling,athens-2004,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Men,GOLD,Athlete,,Artur TAYMAZOV,Uzbekistan,UZB,2004
Wrestling,athens-2004,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Men,SILVER,Athlete,,Alireza REZAEI,Islamic Republic of Iran,IRI,2004
Wrestling,athens-2004,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Men,BRONZE,Athlete,,Aydın Polatçı,Turkey,TUR,2004
Wrestling,athens-2004,"Welterweight, Freestyle (≤66 kilograms) Men",Men,GOLD,Athlete,,Elbrus TEDEYEV,Ukraine,UKR,2004
Wrestling,athens-2004,"Welterweight, Freestyle (≤66 kilograms) Men",Men,SILVER,Athlete,,Jamill KELLY,United States of America,USA,2004
Wrestling,athens-2004,"Welterweight, Freestyle (≤66 kilograms) Men",Men,BRONZE,Athlete,,Makhach MURTAZALIEV,Russian Federation,RUS,2004
Wrestling,athens-2004,"Middleweight, Greco-Roman (≤74 kilograms) Men",Men,GOLD,Athlete,,Aleksandr Dokturishvili,Uzbekistan,UZB,2004
Wrestling,athens-2004,"Middleweight, Greco-Roman (≤74 kilograms) Men",Men,SILVER,Athlete,,Marko YLI-HANNUKSELA,Finland,FIN,2004
Wrestling,athens-2004,"Middleweight, Greco-Roman (≤74 kilograms) Men",Men,BRONZE,Athlete,,Varteres SAMURGASHEV,Russian Federation,RUS,2004
Wrestling,athens-2004,"Featherweight, Greco-Roman (≤55 kilograms) Men",Men,GOLD,Athlete,,Istvan MAJOROS,Hungary,HUN,2004
Wrestling,athens-2004,"Featherweight, Greco-Roman (≤55 kilograms) Men",Men,SILVER,Athlete,,Gaydar Mamedaliyev,Russian Federation,RUS,2004
Wrestling,athens-2004,"Featherweight, Greco-Roman (≤55 kilograms) Men",Men,BRONZE,Athlete,,Artiom KIOUREGKIAN,Greece,GRE,2004
Taekwondo,athens-2004,57 - 67 kg women,Women,GOLD,Athlete,,Wei LUO,People's Republic of China,CHN,2004
Taekwondo,athens-2004,57 - 67 kg women,Women,SILVER,Athlete,,Elisavet MYSTAKIDOU,Greece,GRE,2004
Taekwondo,athens-2004,57 - 67 kg women,Women,BRONZE,Athlete,,Kyung Seon HWANG,Republic of Korea,KOR,2004
Taekwondo,athens-2004,Athens 2004 Taekwondo - 58 kg men,Men,GOLD,Athlete,,Mu-Yen CHU,Chinese Taipei,TPE,2004
Taekwondo,athens-2004,Athens 2004 Taekwondo - 58 kg men,Men,SILVER,Athlete,,Oscar Francisco SALAZAR BLANCO,Mexico,MEX,2004
Taekwondo,athens-2004,Athens 2004 Taekwondo - 58 kg men,Men,BRONZE,Athlete,,Tamer BAYOUMI,Egypt,EGY,2004
Taekwondo,athens-2004,58 - 68 kg men,Men,GOLD,Athlete,,Hadi SAEIBONEHKOHAL,Islamic Republic of Iran,IRI,2004
Taekwondo,athens-2004,58 - 68 kg men,Men,SILVER,Athlete,,Chih Hsiung HUANG,Chinese Taipei,TPE,2004
Taekwondo,athens-2004,58 - 68 kg men,Men,BRONZE,Athlete,,Myeong Seob SONG,Republic of Korea,KOR,2004
Taekwondo,athens-2004,Athens 2004 Taekwondo - 49 kg women,Women,GOLD,Athlete,,Shih Hsin CHEN,Chinese Taipei,TPE,2004
Taekwondo,athens-2004,Athens 2004 Taekwondo - 49 kg women,Women,SILVER,Athlete,,Yanelis Yuliet LABRADA DIAZ,Cuba,CUB,2004
Taekwondo,athens-2004,Athens 2004 Taekwondo - 49 kg women,Women,BRONZE,Athlete,,Yaowapa BOORAPOLCHAI,Thailand,THA,2004
Taekwondo,athens-2004,68 - 80 kg men,Men,GOLD,Athlete,,Steven LOPEZ,United States of America,USA,2004
Taekwondo,athens-2004,68 - 80 kg men,Men,SILVER,Athlete,,Bahri TANRIKULU,Turkey,TUR,2004
Taekwondo,athens-2004,68 - 80 kg men,Men,BRONZE,Athlete,,Yousef KARAMI,Islamic Republic of Iran,IRI,2004
Taekwondo,athens-2004,49 - 57 kg women,Women,GOLD,Athlete,,Ji Won JANG,Republic of Korea,KOR,2004
Taekwondo,athens-2004,49 - 57 kg women,Women,SILVER,Athlete,,Nia ABDALLAH,United States of America,USA,2004
Taekwondo,athens-2004,49 - 57 kg women,Women,BRONZE,Athlete,,Iridia SALAZAR BLANCO,Mexico,MEX,2004
Taekwondo,athens-2004,80 kg men,Men,GOLD,Athlete,,Dae-Seong Mun,Republic of Korea,KOR,2004
Taekwondo,athens-2004,80 kg men,Men,SILVER,Athlete,,Alexandros NIKOLAIDIS,Greece,GRE,2004
Taekwondo,athens-2004,80 kg men,Men,BRONZE,Athlete,,Pascal GENTIL,France,FRA,2004
Taekwondo,athens-2004,67 kg women,Women,GOLD,Athlete,,Zhong CHEN,People's Republic of China,CHN,2004
Taekwondo,athens-2004,67 kg women,Women,SILVER,Athlete,,Myriam BAVEREL,France,FRA,2004
Taekwondo,athens-2004,67 kg women,Women,BRONZE,Athlete,,Adriana CARMONA GUTIERREZ,Venezuela,VEN,2004
Cycling Track,athens-2004,points race women,Women,GOLD,Athlete,,Olga SLYUSAREVA,Russian Federation,RUS,2004
Cycling Track,athens-2004,points race women,Women,SILVER,Athlete,,Belem GUERRERO MENDEZ,Mexico,MEX,2004
Cycling Track,athens-2004,points race women,Women,BRONZE,Athlete,,Maria Luisa CALLE WILLIAMS,Colombia,COL,2004
Cycling Track,athens-2004,Individual Pursuit men,Men,GOLD,Athlete,,Bradley WIGGINS,Great Britain,GBR,2004
Cycling Track,athens-2004,Individual Pursuit men,Men,SILVER,Athlete,,Bradley MCGEE,Australia,AUS,2004
Cycling Track,athens-2004,Individual Pursuit men,Men,BRONZE,Athlete,,Sergi ESCOBAR,Spain,ESP,2004
Cycling Track,athens-2004,individual pursuit women,Women,GOLD,Athlete,,Sarah ULMER,New Zealand,NZL,2004
Cycling Track,athens-2004,individual pursuit women,Women,SILVER,Athlete,,Katie MACTIER,Australia,AUS,2004
Cycling Track,athens-2004,individual pursuit women,Women,BRONZE,Athlete,,Leontien ZIJLAARD-VAN MOORSEL,Netherlands,NED,2004
Cycling Track,athens-2004,Keirin men,Men,GOLD,Athlete,,Ryan BAYLEY,Australia,AUS,2004
Cycling Track,athens-2004,Keirin men,Men,SILVER,Athlete,,Jose ESCUREDO,Spain,ESP,2004
Cycling Track,athens-2004,Keirin men,Men,BRONZE,Athlete,,Shane KELLY,Australia,AUS,2004
Cycling Track,athens-2004,Team Pursuit 4000m men,Men,GOLD,GameTeam,Australia team,,Australia,AUS,2004
Cycling Track,athens-2004,Team Pursuit 4000m men,Men,SILVER,GameTeam,Great Britain team,,Great Britain,GBR,2004
Cycling Track,athens-2004,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Spain team,,Spain,ESP,2004
Cycling Track,athens-2004,Sprint individual men,Men,GOLD,Athlete,,Ryan BAYLEY,Australia,AUS,2004
Cycling Track,athens-2004,Sprint individual men,Men,SILVER,Athlete,,Theo BOS,Netherlands,NED,2004
Cycling Track,athens-2004,Sprint individual men,Men,BRONZE,Athlete,,Rene WOLFF,Germany,GER,2004
Cycling Track,athens-2004,1km time trial men,Men,GOLD,Athlete,,Chris HOY,Great Britain,GBR,2004
Cycling Track,athens-2004,1km time trial men,Men,SILVER,Athlete,,Arnaud TOURNANT,France,FRA,2004
Cycling Track,athens-2004,1km time trial men,Men,BRONZE,Athlete,,Stefan NIMKE,Germany,GER,2004
Cycling Track,athens-2004,sprint women,Women,GOLD,Athlete,,Lori-Ann MUENZER,Canada,CAN,2004
Cycling Track,athens-2004,sprint women,Women,SILVER,Athlete,,Tamila Abasova,Russian Federation,RUS,2004
Cycling Track,athens-2004,sprint women,Women,BRONZE,Athlete,,Anna MEARES,Australia,AUS,2004
Cycling Track,athens-2004,Points Race men,Men,GOLD,Athlete,,Mikhail IGNATYEV,Russian Federation,RUS,2004
Cycling Track,athens-2004,Points Race men,Men,SILVER,Athlete,,Joan LLANERAS,Spain,ESP,2004
Cycling Track,athens-2004,Points Race men,Men,BRONZE,Athlete,,Guido FULST,Germany,GER,2004
Cycling Track,athens-2004,500m time trial women,Women,GOLD,Athlete,,Anna MEARES,Australia,AUS,2004
Cycling Track,athens-2004,500m time trial women,Women,SILVER,Athlete,,Yonghua JIANG,People's Republic of China,CHN,2004
Cycling Track,athens-2004,500m time trial women,Women,BRONZE,Athlete,,Nataliya Tsilinskaya,Belarus,BLR,2004
Cycling Track,athens-2004,Madison men,Men,GOLD,GameTeam,Australia team,Graeme BROWN,Australia,AUS,2004
Cycling Track,athens-2004,Madison men,Men,GOLD,GameTeam,Australia team,Stuart OGRADY,Australia,AUS,2004
Cycling Track,athens-2004,Madison men,Men,SILVER,GameTeam,Switzerland team,Franco MARVULLI,Switzerland,SUI,2004
Cycling Track,athens-2004,Madison men,Men,SILVER,GameTeam,Switzerland team,Bruno RISI,Switzerland,SUI,2004
Cycling Track,athens-2004,Madison men,Men,BRONZE,GameTeam,Great Britain team,Rob HAYLES,Great Britain,GBR,2004
Cycling Track,athens-2004,Madison men,Men,BRONZE,GameTeam,Great Britain team,Bradley WIGGINS,Great Britain,GBR,2004
Cycling Track,athens-2004,Team sprint men,Men,GOLD,GameTeam,Germany team,,Germany,GER,2004
Cycling Track,athens-2004,Team sprint men,Men,SILVER,GameTeam,Japan team,,Japan,JPN,2004
Cycling Track,athens-2004,Team sprint men,Men,BRONZE,GameTeam,France team,,France,FRA,2004
